author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
Thomas Hobbes,Leviathan,1690,"For if by All Together, they mean not  the collective body as one person, then All Together, and Every One,  signifie the same; and the speech is absurd.",153.0,34.0,1.0,3.647058823529412,34.0,0.7647058823529411,0.0294117647058823,16.0,0.0392156862745098,-0.2708333333333333,0.6041666666666666,9.658571428571433,12.419285714285714,7.921879500000003,75.68642857142859,14.057142857142855,42.285714285714285,10.745966692414834,4.0,6.717085714285714,4.214285714285714,1.2142857142857142,28.0,0.8214285714285714,118.0,34.0,28.0,23.0
Thomas Hobbes,Leviathan,1698,"And  therefore it belongeth to the Common-wealth, (that is to say, to the  Soveraign,) to appoint in what manner, all kinds of contract between  Subjects, (as buying, selling, exchanging, borrowing, lending, letting,  and taking to hire,) are to bee made; and by what words, and signes they  shall be understood for valid. And for the Matter, and Distribution of  the Nourishment, to the severall Members of the Common-wealth, thus much  (considering the modell of the whole worke) is sufficient.",496.0,104.0,2.0,3.951923076923077,52.0,0.5769230769230769,0.0096153846153846,41.0,0.0544354838709677,0.2,0.3,31.650379746835444,41.08341772151899,12.554072025316458,8.852531645569641,35.65063291139241,105.58227848101264,18.491933384829668,21.0,13.15135569620253,4.886075949367089,1.3924050632911391,79.0,0.6962025316455697,386.0,110.0,79.0,55.0
Thomas Hobbes,Leviathan,1716,"This to doe, was it that  Philip could not give; but the Apostles could, and (as appears by this  place) effectually did to every man that truly beleeved, and was by  a Minister of Christ himself Baptized: which power either Christs  Ministers in this age cannot conferre, or else there are very few true  Beleevers, or Christ hath very few Ministers.",351.0,72.0,1.0,3.9722222222222223,72.0,0.7638888888888888,0.0,34.0,0.0284900284900284,-0.0566666666666666,0.3033333333333333,25.22295081967213,30.380819672131143,10.31807462295082,22.874098360655765,26.3672131147541,80.67213114754098,12.486832980505138,12.0,10.803739344262295,4.524590163934426,1.4426229508196722,61.0,0.8032786885245902,276.0,88.0,61.0,49.0
Thomas Hobbes,Leviathan,1869,"Of Authors there be two sorts. The first simply so called; which I have  before defined to be him, that owneth the Action of another simply. The second is he, that owneth an Action, or Covenant of another  conditionally; that is to say, he undertaketh to do it, if the  other doth it not, at, or before a certain time.",318.0,72.0,3.0,3.555555555555556,24.0,0.6388888888888888,0.0555555555555555,38.0,0.0377358490566037,0.0674107142857142,0.2742559523809523,22.75666666666667,27.724,7.617468733333336,38.775000000000034,27.33333333333333,73.33333333333333,15.24744871391589,8.0,10.296833333333334,4.066666666666666,1.2666666666666666,60.0,0.7166666666666667,244.0,76.0,60.0,43.0
Thomas Hobbes,Leviathan,2076,"Justice therefore, that is to say, Keeping of  Covenant, is a Rule of Reason, by which we are forbidden to do any thing  destructive to our life; and consequently a Law of Nature.",179.0,39.0,1.0,3.717948717948718,39.0,0.7692307692307693,0.0256410256410256,19.0,0.0335195530726257,-0.6,0.6,14.443636363636363,14.909090909090914,8.06925687878788,50.28545454545456,18.04848484848485,54.21212121212121,13.954451150103322,7.0,9.101178787878789,4.212121212121212,1.4545454545454546,33.0,0.8181818181818182,139.0,48.0,33.0,27.0
Thomas Hobbes,Leviathan,2096,"But I have done it with due submission, and also (in order to  my Subject) necessarily; for they are the Outworks of the Enemy, from  whence they impugne the Civill Power.",171.0,37.0,1.0,3.756756756756757,37.0,0.8918918918918919,0.081081081081081,18.0,0.0350877192982456,-0.0972222222222222,0.5694444444444444,12.106451612903223,14.277419354838706,8.471225129032263,63.479677419354864,14.980645161290324,47.12903225806451,10.745966692414834,5.0,8.230229032258064,4.290322580645161,1.3225806451612905,31.0,0.9032258064516128,133.0,41.0,31.0,28.0
Thomas Hobbes,Leviathan,2206,"""And Solomon awoak, and behold it was a Dream:""  So that generally the Prophets extraordinary in the old Testament took  notice of the Word of God no otherwise, than from their Dreams, or  Visions, that is to say, from the imaginations which they had in their  sleep, or in an Extasie; which imaginations in every true Prophet were  supernaturall; but in false Prophets were either naturall, or feigned. The same Prophets were neverthelesse said to speak by the Spirit; as  (Zach. 7. 12.)",488.0,102.0,4.0,3.941176470588236,25.5,0.6862745098039216,0.0098039215686274,45.0,0.0389344262295082,0.0722222222222222,0.5125000000000001,33.55590361445783,41.69060240963855,10.83336408433735,2.3153012048193062,37.53734939759036,103.48192771084337,19.431676725154983,17.0,11.938601204819276,4.590361445783133,1.4216867469879515,83.0,0.7469879518072289,381.0,118.0,83.0,62.0
Thomas Hobbes,Leviathan,2221,"In like manner, in  the ordinary trialls of Right, Twelve men of the common People, are the  Judges, and give Sentence, not onely of the Fact, but of the Right; and  pronounce simply for the Complaynant, or for the Defendant; that is to  say, are Judges not onely of the Fact, but also of the Right: and in a  question of crime, not onely determine whether done, or not done; but  also whether it be Murder, Homicide, Felony, Assault, and the like,  which are determinations of Law: but because they are not supposed to  know the Law of themselves, there is one that hath Authority to enforme  them of it, in the particular case they are to Judge of.",650.0,143.0,1.0,3.6573426573426575,143.0,0.4615384615384615,0.0209790209790209,68.0,0.0369230769230769,0.0676870748299319,0.4710884353741496,45.79310924369749,57.82033613445379,8.606409184873954,-21.29957983193273,49.61680672268908,134.96638655462186,16.41640786499874,19.0,13.121505042016809,4.19327731092437,1.26890756302521,119.0,0.5210084033613446,499.0,151.0,119.0,62.0
Thomas Hobbes,Leviathan,2349,"But in case a great many  men together, have already resisted the Soveraign Power Unjustly, or  committed some Capitall crime, for which every one of them expecteth  death, whether have they not the Liberty then to joyn together, and  assist, and defend one another? Certainly they have: For they but defend  their lives, which the guilty man may as well do, as the Innocent.",375.0,75.0,2.0,4.093333333333334,37.5,0.7333333333333333,0.0533333333333333,31.0,0.0293333333333333,0.3028571428571428,0.7042857142857143,26.516875,32.35375,10.931205625000004,18.940625000000026,30.6,85.875,18.491933384829668,14.0,9.771525,4.625,1.453125,64.0,0.796875,296.0,93.0,64.0,51.0
Thomas Hobbes,Leviathan,2513,"Fear Sometimes Cause Of Crime, As When The Danger Is Neither Present,  Nor Corporeall    Of all Passions, that which enclineth men least to break the Lawes, is  Fear. Nay, (excepting some generous natures,) it is the onely thing,  (when there is apparence of profit, or pleasure by breaking the Lawes,)  that makes men keep them. And yet in many cases a Crime may be committed  through Feare.",392.0,83.0,3.0,3.8313253012048194,27.666666666666668,0.7349397590361446,0.0120481927710843,31.0,0.0408163265306122,0.0666666666666666,0.3,25.86238805970149,33.30014925373134,10.26080379104478,28.97626865671644,30.38208955223881,87.8955223880597,16.41640786499874,14.0,11.43746119402985,4.507462686567164,1.2985074626865671,67.0,0.8507462686567164,302.0,87.0,67.0,57.0
Thomas Hobbes,Leviathan,2603,"But against Enemies,  whom the Common-wealth judgeth capable to do them hurt, it is lawfull by  the originall Right of Nature to make warre; wherein the Sword Judgeth  not, nor doth the Victor make distinction of Nocent and Innocent, as to  the time past; nor has other respect of mercy, than as it conduceth to  the good of his own People.",340.0,69.0,1.0,3.985507246376812,69.0,0.7101449275362319,0.0144927536231884,34.0,0.0264705882352941,0.2729591836734694,0.551530612244898,23.48196721311476,29.68590163934426,9.45055562295082,35.35606557377051,27.022950819672133,82.31147540983606,13.954451150103322,13.0,11.32144426229508,4.377049180327869,1.2950819672131149,61.0,0.7540983606557377,267.0,79.0,61.0,46.0
Thomas Hobbes,Leviathan,2651,"Whereby it is manifest, that the greater Charge,  (such as is the Government of the Church,) is a dispensation for the  lesse. The reason therefore why Christian Kings use not to Baptize, is  evident, and the same, for which at this day there are few Baptized by  Bishops, and by the Pope fewer. And as concerning Imposition of Hands, whether it be needfull, for the  authorizing of a King to Baptize, and Consecrate, we may consider thus.",439.0,93.0,3.0,3.849462365591398,31.0,0.6451612903225806,0.010752688172043,45.0,0.0364464692482915,0.0916666666666666,0.2458333333333333,29.91792207792208,37.989740259740266,9.930647454545458,17.711168831168848,34.43636363636364,101.67532467532467,17.491376746189438,19.0,12.37725844155844,4.441558441558442,1.3116883116883118,77.0,0.7272727272727273,342.0,101.0,77.0,56.0
Thomas Hobbes,Leviathan,2825,"Fifthly, that in Monarchy there is this inconvenience; that any Subject,  by the power of one man, for the enriching of a favourite or flatterer,  may be deprived of all he possesseth; which I confesse is a great and  inevitable inconvenience.",243.0,48.0,1.0,4.166666666666667,48.0,0.7708333333333334,0.0416666666666666,24.0,0.0288065843621399,0.2111111111111111,0.6944444444444443,18.53170731707317,21.241463414634147,11.155878024390248,35.224878048780496,24.20487804878049,70.26829268292683,18.491933384829668,12.0,9.906441463414634,4.7073170731707314,1.5365853658536586,41.0,0.8292682926829268,193.0,63.0,41.0,34.0
Thomas Hobbes,Leviathan,3147,"And this is no  very rare Accident: for even they that be perfectly awake, if they be  timorous, and supperstitious, possessed with fearfull tales, and alone  in the dark, are subject to the like fancies, and believe they see  spirits and dead mens Ghosts walking in Churchyards; whereas it is  either their Fancy onely, or els the knavery of such persons, as make  use of such superstitious feare, to pass disguised in the night, to  places they would not be known to haunt.",475.0,96.0,1.0,4.020833333333333,96.0,0.7083333333333334,0.0416666666666666,42.0,0.0273684210526315,0.0525641025641025,0.5465201465201466,32.56072289156627,41.236626506024095,10.266631457831329,9.45024096385545,36.09156626506024,103.48192771084337,16.41640786499874,17.0,12.1288421686747,4.493975903614458,1.3373493975903614,83.0,0.7710843373493976,373.0,111.0,83.0,64.0
Thomas Hobbes,Leviathan,3807,"And now I adde this other degree of the  same excellence, that he can by words reduce the consequences he findes  to generall Rules, called Theoremes, or Aphorismes; that is, he can  Reason, or reckon, not onely in number; but in all other things, whereof  one may be added unto, or substracted from another. But this priviledge, is allayed by another; and that is, by the  priviledge of Absurdity; to which no living creature is subject, but man  onely.",454.0,96.0,2.0,3.8541666666666665,48.0,0.6145833333333334,0.0416666666666666,45.0,0.0374449339207048,-0.1041666666666666,0.3020833333333333,31.94911392405064,39.11594936708861,10.097931734177216,6.7107594936709205,35.65063291139241,97.9873417721519,18.491933384829668,15.0,12.551735443037977,4.468354430379747,1.4177215189873418,79.0,0.7088607594936709,353.0,112.0,79.0,56.0
Thomas Hobbes,Leviathan,3876,"Imitation Of The Greeks, And Romans    And as to Rebellion in particular against Monarchy; one of the most  frequent causes of it, is the Reading of the books of Policy, and  Histories of the antient Greeks, and Romans; from which, young men,  and all others that are unprovided of the Antidote of solid Reason,  receiving a strong, and delightfull impression, of the great exploits  of warre, atchieved by the Conductors of their Armies, receive withall  a pleasing Idea, of all they have done besides; and imagine their great  prosperity, not to have proceeded from the aemulation of particular men,  but from the vertue of their popular form of government: Not considering  the frequent Seditions, and Civill Warres, produced by the imperfection  of their Policy.",766.0,145.0,1.0,4.344827586206897,145.0,0.5586206896551724,0.0068965517241379,66.0,0.0274151436031331,0.3027777777777777,0.45,50.37483870967742,63.70217741935483,12.838244217741938,-45.24274193548384,55.08387096774194,150.61290322580646,25.58317958127243,33.0,15.262464516129032,4.911290322580645,1.4919354838709675,124.0,0.6209677419354839,609.0,185.0,124.0,77.0
Thomas Hobbes,Leviathan,3943,"Of which  Words, some are the names of the Things conceived; as the names of all  sorts of Bodies, that work upon the Senses, and leave an Impression in  the Imagination: Others are the names of the Imaginations themselves;  that is to say, of those Ideas, or mentall Images we have of all things  wee see, or remember: And others againe are names of Names; or of  different sorts of Speech: As Universall, Plurall, Singular, Negation,  True, False, Syllogisme, Interrogation, Promise, Covenant, are the names  of certain Forms of Speech.",538.0,113.0,1.0,3.902654867256637,113.0,0.5663716814159292,0.0088495575221238,45.0,0.0427509293680297,0.0410714285714285,0.6053571428571429,35.63666666666667,45.44533333333333,11.17908975555556,-0.1349999999999767,37.77777777777778,108.88888888888889,13.954451150103322,17.0,13.539277777777778,4.644444444444445,1.3666666666666667,90.0,0.6666666666666666,418.0,123.0,90.0,60.0
